measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,36.75066668753,85.30937319705001,0.04658690376
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,36.71236883308,92.71568209128,0.033165637740000004
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,36.4167824028,102.12150973534001,0.0
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,37.128665633,94.86756081922,1.56700356226
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,38.42278826249,91.79004340619,3.56085656097
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,39.73233778376,91.61342190009,3.29416021207
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,40.27254870602,103.97192343296,0.0
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,82.74741464925,130.98414041166998,50.0919841168
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,86.91340459074999,130.64528849956,55.05173222914
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,94.38926340699,134.18317379451,59.306063608879995
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,103.15772274300001,151.4995101624,65.93314045919
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,109.95043328259999,167.14497508899998,66.69891084745
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,112.36030888237,174.1913723529,64.59179136045
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,108.39040770025,160.4579367806,67.44343735573
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,100.64864029270998,146.58340141938,62.03679749497999
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,92.16370715712,139.22365633995,56.47332754355
DALYs (Disability-Adjusted Life Years),Togo,Both,Age-standardized,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,88.08598698796,138.9705255927,53.65522505684
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2010,276.73486522208003,339.15627277097997,218.59030833725
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2011,276.58177465156996,334.04815190538,220.59589858651998
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2012,275.49541593815997,335.32882075816,219.40785382094
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2013,277.44801473693,337.03318527402,224.52233180986002
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2014,279.70021068073,346.03107255159,220.43696946997
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2015,276.70453693111,348.73067028442,216.17391669289998
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2016,275.16212497099,343.19065733907,216.24926415228
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2017,267.69401764999,334.10579219425,212.34987743496
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2018,258.86385819975,323.14335369548,201.38878570452
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2019,248.25594598865,312.64970364705,191.53729705453
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,1428.8385570333699,2387.43022548852,745.54197527016
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,1468.9416086505498,2372.16664001094,788.12628628555
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,1507.64942780966,2368.19535453933,820.4744242665599
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,1544.79101313368,2351.1838674382902,834.37537298775
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,1551.98296374913,2397.0478604108102,823.9614572729099
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,1579.2681537138499,2519.26304272023,823.58720367405
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,1557.64336083246,2426.13649642908,877.75883107906
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,1529.82018625088,2326.88049402471,908.8669999180299
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,1509.94634113882,2303.29464687886,876.71187141707
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,1516.61419516422,2383.44208179791,841.4645301339599
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2010,176.04094795266,285.65260801936,93.02560239706999
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2011,180.22687422953,287.07094125805,96.77800334387
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2012,183.97366966306,285.21810931801,101.11836592070001
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2013,189.37968373312,284.07091960379,104.85552913339
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2014,192.07388202173001,296.07713354949004,104.07470924522
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2015,193.34866749813,301.84351518362,96.88431681505
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2016,190.40954934034,291.07811046074,107.072944629
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2017,184.87205510869998,281.58469222316,109.93620023163
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2018,180.09616193964,273.73759797735,106.21410531024
DALYs (Disability-Adjusted Life Years),Yemen,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2019,177.22462802189,285.24542935252003,100.166365167
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,1807.9335585956,2149.34942284601,1440.2475812537
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,1761.9353286494902,2066.59533344956,1416.82543132033
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,1739.3498147287498,2054.35289103345,1417.78165562129
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,1742.76140004905,2044.15835417374,1430.39244850137
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,1751.2750040090602,2076.07247054138,1442.5800832606901
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,1748.39211327519,2107.72390781917,1411.26793384013
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2016,1728.76914391215,2074.13684483425,1409.5837841593
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2017,1664.36230633915,1981.7679486197899,1343.79118143588
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2018,1587.2822035740999,1917.00094689018,1273.01384281076
DALYs (Disability-Adjusted Life Years),Türkiye,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,1555.79620728246,1882.51619405925,1239.12750723862
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,67.97744680689,195.44911219669999,0.21554067515
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,66.02007187107,173.47444821663,2.36469818809
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,65.62433448843,158.13021745430999,3.19741294019
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,64.58465640408001,150.83950417436,3.8996218477699998
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,63.515802954319994,154.853692955,3.71866136491
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,63.235870906699994,167.59422793152,0.13939568002
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,63.57681913693,154.22488779014,6.133950778470001
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,65.15644680847,147.7358141175,7.7872851466399995
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2018,66.41298352900999,161.11687589005,7.27196136423
DALYs (Disability-Adjusted Life Years),Greenland,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,67.23232349009,186.3827493521,2.44061135453
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,79.68625111666,220.70158144216998,0.0
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,80.08204688528,201.61227499865,0.1650157045
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,80.93764109746,201.02130029463999,0.12211864403
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,82.11790777546,198.32939815408002,0.1049028486
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,82.30201961589,210.11382268503002,0.05132681484
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,82.41299354136001,222.94094837686,0.0
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,84.12604404593,199.16318432214,3.9495041935599997
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,87.19225795333,196.04171214381,7.45809794763
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2018,90.26597574621,192.84506558936,6.88396501153
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,91.21759693345,210.49706276031,1.67e-08
